code,year,subject,practice_count,test_count,baseline_pass,quality_pass,shared_source,cross_bank_duplicates,generic_items,truncated_items,missing_feedback,missing_audio,missing_visual_alt,option_mismatch,practice_answer_spread,test_answer_spread,practice_path,test_path,issues
AC9M7A03,7,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/math/ac9m7a03/practice/questions.js,quiz/year-7/math/ac9m7a03/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M7A04,7,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/math/ac9m7a04/practice/questions.js,quiz/year-7/math/ac9m7a04/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M7A05,7,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/math/ac9m7a05/practice/questions.js,quiz/year-7/math/ac9m7a05/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M7A06,7,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/math/ac9m7a06/practice/questions.js,quiz/year-7/math/ac9m7a06/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M7M01,7,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/math/ac9m7m01/practice/questions.js,quiz/year-7/math/ac9m7m01/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M7M02,7,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/math/ac9m7m02/practice/questions.js,quiz/year-7/math/ac9m7m02/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M7M03,7,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/math/ac9m7m03/practice/questions.js,quiz/year-7/math/ac9m7m03/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M7M04,7,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/math/ac9m7m04/practice/questions.js,quiz/year-7/math/ac9m7m04/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M7M05,7,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/math/ac9m7m05/practice/questions.js,quiz/year-7/math/ac9m7m05/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M7M06,7,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/math/ac9m7m06/practice/questions.js,quiz/year-7/math/ac9m7m06/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M7N01,7,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/math/ac9m7n01/practice/questions.js,quiz/year-7/math/ac9m7n01/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M7N02,7,math,56,56,false,false,true,56,0,0,112,0,0,0,56,56,quiz/year-7/math/ac9m7n02/practice/questions.js,quiz/year-7/math/ac9m7n02/practice/questions.js,dedicated test below 16; practice and test load the same source; 56 practice/test duplicate prompts; missing summary + hint feedback; correct-answer position imbalance
AC9M7N03,7,math,56,56,false,false,true,56,0,0,112,0,0,0,56,56,quiz/year-7/math/ac9m7n03/practice/questions.js,quiz/year-7/math/ac9m7n03/practice/questions.js,dedicated test below 16; practice and test load the same source; 56 practice/test duplicate prompts; missing summary + hint feedback; correct-answer position imbalance
AC9M7N04,7,math,56,56,false,false,true,56,0,0,112,0,0,0,56,56,quiz/year-7/math/ac9m7n04/practice/questions.js,quiz/year-7/math/ac9m7n04/practice/questions.js,dedicated test below 16; practice and test load the same source; 56 practice/test duplicate prompts; missing summary + hint feedback; correct-answer position imbalance
AC9M7N05,7,math,56,56,false,false,true,56,0,0,112,0,0,0,56,56,quiz/year-7/math/ac9m7n05/practice/questions.js,quiz/year-7/math/ac9m7n05/practice/questions.js,dedicated test below 16; practice and test load the same source; 56 practice/test duplicate prompts; missing summary + hint feedback; correct-answer position imbalance
AC9M7N06,7,math,56,56,false,false,true,56,0,0,112,0,0,0,56,56,quiz/year-7/math/ac9m7n06/practice/questions.js,quiz/year-7/math/ac9m7n06/practice/questions.js,dedicated test below 16; practice and test load the same source; 56 practice/test duplicate prompts; missing summary + hint feedback; correct-answer position imbalance
AC9M7N07,7,math,56,56,false,false,true,56,0,0,112,0,0,0,56,56,quiz/year-7/math/ac9m7n07/practice/questions.js,quiz/year-7/math/ac9m7n07/practice/questions.js,dedicated test below 16; practice and test load the same source; 56 practice/test duplicate prompts; duplicate prompts within a bank; missing summary + hint feedback; correct-answer position imbalance
AC9M7N08,7,math,56,56,false,false,true,56,0,0,112,0,0,0,56,56,quiz/year-7/math/ac9m7n08/practice/questions.js,quiz/year-7/math/ac9m7n08/practice/questions.js,dedicated test below 16; practice and test load the same source; 56 practice/test duplicate prompts; missing summary + hint feedback; correct-answer position imbalance
AC9M7N09,7,math,56,56,false,false,true,56,0,0,112,0,0,0,56,56,quiz/year-7/math/ac9m7n09/practice/questions.js,quiz/year-7/math/ac9m7n09/practice/questions.js,dedicated test below 16; practice and test load the same source; 56 practice/test duplicate prompts; missing summary + hint feedback; correct-answer position imbalance
AC9M7P01,7,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/math/ac9m7p01/practice/questions.js,quiz/year-7/math/ac9m7p01/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M7P02,7,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/math/ac9m7p02/practice/questions.js,quiz/year-7/math/ac9m7p02/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M7SP01,7,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/math/ac9m7sp01/practice/questions.js,quiz/year-7/math/ac9m7sp01/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M7SP02,7,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/math/ac9m7sp02/practice/questions.js,quiz/year-7/math/ac9m7sp02/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M7SP03,7,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/math/ac9m7sp03/practice/questions.js,quiz/year-7/math/ac9m7sp03/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M7SP04,7,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/math/ac9m7sp04/practice/questions.js,quiz/year-7/math/ac9m7sp04/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M7ST01,7,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/math/ac9m7st01/practice/questions.js,quiz/year-7/math/ac9m7st01/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M7ST02,7,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/math/ac9m7st02/practice/questions.js,quiz/year-7/math/ac9m7st02/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M7ST03,7,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/math/ac9m7st03/practice/questions.js,quiz/year-7/math/ac9m7st03/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9S7H01,7,science,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/science/ac9s7h01/practice/questions.js,quiz/year-7/science/ac9s7h01/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9S7H02,7,science,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/science/ac9s7h02/practice/questions.js,quiz/year-7/science/ac9s7h02/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9S7H03,7,science,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/science/ac9s7h03/practice/questions.js,quiz/year-7/science/ac9s7h03/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9S7H04,7,science,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/science/ac9s7h04/practice/questions.js,quiz/year-7/science/ac9s7h04/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9S7I01,7,science,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/science/ac9s7i01/practice/questions.js,quiz/year-7/science/ac9s7i01/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9S7I02,7,science,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/science/ac9s7i02/practice/questions.js,quiz/year-7/science/ac9s7i02/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9S7I03,7,science,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/science/ac9s7i03/practice/questions.js,quiz/year-7/science/ac9s7i03/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9S7I04,7,science,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/science/ac9s7i04/practice/questions.js,quiz/year-7/science/ac9s7i04/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9S7I05,7,science,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/science/ac9s7i05/practice/questions.js,quiz/year-7/science/ac9s7i05/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9S7I06,7,science,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/science/ac9s7i06/practice/questions.js,quiz/year-7/science/ac9s7i06/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9S7I07,7,science,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/science/ac9s7i07/practice/questions.js,quiz/year-7/science/ac9s7i07/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9S7I08,7,science,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/science/ac9s7i08/practice/questions.js,quiz/year-7/science/ac9s7i08/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9S7U01,7,science,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/science/ac9s7u01/practice/questions.js,quiz/year-7/science/ac9s7u01/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9S7U02,7,science,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/science/ac9s7u02/practice/questions.js,quiz/year-7/science/ac9s7u02/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9S7U03,7,science,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/science/ac9s7u03/practice/questions.js,quiz/year-7/science/ac9s7u03/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9S7U04,7,science,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/science/ac9s7u04/practice/questions.js,quiz/year-7/science/ac9s7u04/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9S7U05,7,science,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/science/ac9s7u05/practice/questions.js,quiz/year-7/science/ac9s7u05/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9S7U06,7,science,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/science/ac9s7u06/practice/questions.js,quiz/year-7/science/ac9s7u06/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E7LA01,7,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/english/ac9e7la01/practice/questions.js,quiz/year-7/english/ac9e7la01/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E7LA02,7,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/english/ac9e7la02/practice/questions.js,quiz/year-7/english/ac9e7la02/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E7LA03,7,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/english/ac9e7la03/practice/questions.js,quiz/year-7/english/ac9e7la03/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E7LA04,7,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/english/ac9e7la04/practice/questions.js,quiz/year-7/english/ac9e7la04/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E7LA05,7,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/english/ac9e7la05/practice/questions.js,quiz/year-7/english/ac9e7la05/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E7LA06,7,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/english/ac9e7la06/practice/questions.js,quiz/year-7/english/ac9e7la06/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E7LA07,7,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/english/ac9e7la07/practice/questions.js,quiz/year-7/english/ac9e7la07/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E7LA08,7,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/english/ac9e7la08/practice/questions.js,quiz/year-7/english/ac9e7la08/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E7LA09,7,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/english/ac9e7la09/practice/questions.js,quiz/year-7/english/ac9e7la09/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E7LE01,7,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/english/ac9e7le01/practice/questions.js,quiz/year-7/english/ac9e7le01/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E7LE02,7,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/english/ac9e7le02/practice/questions.js,quiz/year-7/english/ac9e7le02/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E7LE03,7,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/english/ac9e7le03/practice/questions.js,quiz/year-7/english/ac9e7le03/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E7LE04,7,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/english/ac9e7le04/practice/questions.js,quiz/year-7/english/ac9e7le04/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E7LE05,7,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/english/ac9e7le05/practice/questions.js,quiz/year-7/english/ac9e7le05/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E7LE06,7,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/english/ac9e7le06/practice/questions.js,quiz/year-7/english/ac9e7le06/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E7LE07,7,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/english/ac9e7le07/practice/questions.js,quiz/year-7/english/ac9e7le07/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E7LY01,7,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/english/ac9e7ly01/practice/questions.js,quiz/year-7/english/ac9e7ly01/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E7LY02,7,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/english/ac9e7ly02/practice/questions.js,quiz/year-7/english/ac9e7ly02/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E7LY03,7,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/english/ac9e7ly03/practice/questions.js,quiz/year-7/english/ac9e7ly03/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E7LY04,7,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/english/ac9e7ly04/practice/questions.js,quiz/year-7/english/ac9e7ly04/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E7LY05,7,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/english/ac9e7ly05/practice/questions.js,quiz/year-7/english/ac9e7ly05/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E7LY06,7,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/english/ac9e7ly06/practice/questions.js,quiz/year-7/english/ac9e7ly06/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E7LY07,7,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/english/ac9e7ly07/practice/questions.js,quiz/year-7/english/ac9e7ly07/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E7LY08,7,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-7/english/ac9e7ly08/practice/questions.js,quiz/year-7/english/ac9e7ly08/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M8A01,8,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-8/math/ac9m8a01/practice/questions.js,quiz/year-8/math/ac9m8a01/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M8A02,8,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-8/math/ac9m8a02/practice/questions.js,quiz/year-8/math/ac9m8a02/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M8A03,8,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-8/math/ac9m8a03/practice/questions.js,quiz/year-8/math/ac9m8a03/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M8A04,8,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-8/math/ac9m8a04/practice/questions.js,quiz/year-8/math/ac9m8a04/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M8M01,8,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-8/math/ac9m8m01/practice/questions.js,quiz/year-8/math/ac9m8m01/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M8M02,8,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-8/math/ac9m8m02/practice/questions.js,quiz/year-8/math/ac9m8m02/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M8M03,8,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-8/math/ac9m8m03/practice/questions.js,quiz/year-8/math/ac9m8m03/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M8M04,8,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-8/math/ac9m8m04/practice/questions.js,quiz/year-8/math/ac9m8m04/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M8M05,8,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-8/math/ac9m8m05/practice/questions.js,quiz/year-8/math/ac9m8m05/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M8M06,8,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-8/math/ac9m8m06/practice/questions.js,quiz/year-8/math/ac9m8m06/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M8M07,8,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-8/math/ac9m8m07/practice/questions.js,quiz/year-8/math/ac9m8m07/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M8N01,8,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-8/math/ac9m8n01/practice/questions.js,quiz/year-8/math/ac9m8n01/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M8N02,8,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-8/math/ac9m8n02/practice/questions.js,quiz/year-8/math/ac9m8n02/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M8N03,8,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-8/math/ac9m8n03/practice/questions.js,quiz/year-8/math/ac9m8n03/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M8N04,8,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-8/math/ac9m8n04/practice/questions.js,quiz/year-8/math/ac9m8n04/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
